"","feature","anovas.Timepoint DenDF","anovas.Timepoint F value","anovas.Timepoint Mean Sq","anovas.Timepoint NumDF","anovas.Timepoint Pr(>F)","anovas.Timepoint Sum Sq","anovas.Treatment DenDF","anovas.Treatment F value","anovas.Treatment Mean Sq","anovas.Treatment NumDF","anovas.Treatment Pr(>F)","anovas.Treatment Sum Sq","anovas.Treatment:Timepoint DenDF","anovas.Treatment:Timepoint F value","anovas.Treatment:Timepoint Mean Sq","anovas.Treatment:Timepoint NumDF","anovas.Treatment:Timepoint Pr(>F)","anovas.Treatment:Timepoint Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.TimepointD32 2.5 %","coefs.TimepointD32 97.5 %","coefs.TimepointD32 df","coefs.TimepointD32 Estimate","coefs.TimepointD32 Pr(>|t|)","coefs.TimepointD32 Std. Error","coefs.TimepointD32 t value","coefs.Treatmentabx+FMTDNBS 2.5 %","coefs.Treatmentabx+FMTDNBS 97.5 %","coefs.Treatmentabx+FMTDNBS df","coefs.Treatmentabx+FMTDNBS Estimate","coefs.Treatmentabx+FMTDNBS Pr(>|t|)","coefs.Treatmentabx+FMTDNBS Std. Error","coefs.Treatmentabx+FMTDNBS t value","coefs.Treatmentabx+FMTDNBS:TimepointD32 2.5 %","coefs.Treatmentabx+FMTDNBS:TimepointD32 97.5 %","coefs.Treatmentabx+FMTDNBS:TimepointD32 df","coefs.Treatmentabx+FMTDNBS:TimepointD32 Estimate","coefs.Treatmentabx+FMTDNBS:TimepointD32 Pr(>|t|)","coefs.Treatmentabx+FMTDNBS:TimepointD32 Std. Error","coefs.Treatmentabx+FMTDNBS:TimepointD32 t value","anovas.Timepoint Pr(>F).BH","anovas.Treatment Pr(>F).BH","anovas.Treatment:Timepoint Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.TimepointD32 Pr(>|t|).BH","coefs.Treatmentabx+FMTDNBS Pr(>|t|).BH","coefs.Treatmentabx+FMTDNBS:TimepointD32 Pr(>|t|).BH"
"11","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides",31.9999999992182,0.0433883751580371,0.0105475438196962,1,0.836315846955541,0.0105475438196962,31.9999999992182,0.312567923338228,0.0759840361855705,1,0.580000673092987,0.0759840361855705,31.9999999992182,0.635954581779531,0.154598064440624,1,0.431057481028835,0.154598064440624,-2.984953276822,-2.30163652302276,31.9999999992182,-2.64329489992238,3.6629805700893e-16,0.174318701565221,-15.1635761176972,-0.380474762892495,0.585881057727144,31.9999999992182,0.102703147417325,0.679748475814486,0.246523871928804,0.416605282943898,-0.246706686452894,0.719649134166746,31.9999999992182,0.236471223856926,0.344638673765485,0.246523871928804,0.959222415284873,-0.961343788852148,0.405289718746329,31.9999999992182,-0.27802703505291,0.431057481028835,0.348637403130442,-0.797467605473433,0.899039535477207,0.773490273530037,0.869141079727401,7.87540822569199e-15,0.811921790556191,0.874818272931358,0.869141079727401
"12","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_Muribaculum",31.9999999999713,2.40468147450192,0.812458607613482,1,0.130807646015705,0.812458607613482,31.9999999999713,0.987916251566435,0.333782694588541,1,0.327709030626733,0.333782694588541,31.9999999999713,0.0701591918188492,0.0237043616382649,1,0.792803896472494,0.0237043616382649,-2.99223356760913,-2.18666050321251,31.9999999999713,-2.58944703541082,5.99308406174109e-14,0.205507108995594,-12.600279611088,-0.305379435624086,0.833872917528075,31.9999999999713,0.264246740951995,0.370032807287295,0.290630940705655,0.90921751245893,-0.419798350289148,0.719454002863013,31.9999999999713,0.149827826286932,0.609728990573582,0.290630940705655,0.515526068639314,-0.696705342738033,0.914440786055215,31.9999999999713,0.108867721658591,0.792803896472494,0.411014217991189,0.264875804517606,0.181442863828235,0.575162788446919,0.994253036710246,6.44256536637167e-13,0.521685597159137,0.928877585524526,0.994253036710246
"13","Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes",31.9999999990815,0.261595279303425,0.119386521392669,1,0.612537692758001,0.119386521392669,31.9999999990815,0.233593602263471,0.106607151581934,1,0.632162580399394,0.106607151581934,31.9999999990815,0.0170913686240449,0.00780013710988175,1,0.896804196818144,0.00780013710988175,-3.02161604518302,-2.08535750752568,31.9999999990815,-2.55348677635435,4.3125492566086e-12,0.238845852536686,-10.6909404087816,-0.50864847499046,0.815421046852149,31.9999999990815,0.153386285930844,0.652820250041344,0.337779043973946,0.454102433727878,-0.515371660632409,0.8086978612102,31.9999999990815,0.146663100288896,0.667058110698377,0.337779043973946,0.434198340321575,-0.998709066517716,0.87380800879696,31.9999999990815,-0.0624505288603778,0.896804196818144,0.477691705073372,-0.130733961249726,0.69313475759458,0.782226368182527,0.998463917159233,2.18164256510788e-11,0.802036307193651,0.928877585524526,0.998463917159233
"14","Bacteria_Firmicutes_Bacilli_Acholeplasmatales_Acholeplasmataceae_Anaeroplasma",16.0000000238306,21.1270790715816,27.244645067501,1,0.000297951567227566,27.244645067501,15.999999970835,0.181340243001873,0.233849200843198,1,0.675897046559919,0.233849200843198,16.0000000232702,1.38582417608207,1.78710401354557,1,0.256327300493065,1.78710401354557,-1.30249518897881,0.724089517544064,27.6447923806014,-0.289202835717374,0.580398823433726,0.516995394432836,-0.559391512635506,1.20520500352914,3.43091686035291,16.0000000237846,2.31806093194102,0.000867701493280391,0.567794070294121,4.08257333638629,-1.22057928245131,1.64544429481124,27.6447923807773,0.212432506179961,0.773564864040257,0.731141898491345,0.290548943533806,-2.51909474536348,0.628537148491291,16.0000000232702,-0.945278798436094,0.256327300493065,0.802982074844969,-1.17721033638092,0.00106765978256545,0.782226368182527,0.648357289482458,0.639926907888467,0.00414568491233964,0.938929254936107,0.648357289482458
"15","Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelotrichaceae_Dubosiella",31.9999999989922,0.00866758675582243,0.00442222221812701,1,0.926404673307653,0.00442222221812701,31.9999999989922,0.932322096289058,0.475672826221283,1,0.34150123515151,0.475672826221283,31.9999999989922,0.14563654470283,0.074304092003864,1,0.705263014196715,0.074304092003864,-2.75591085920449,-1.76598133825998,31.9999999989922,-2.26094609873224,3.15705038753915e-10,0.252537681496433,-8.95290590035838,-0.819871433869473,0.580100320443755,31.9999999989922,-0.119885556712859,0.739303054127721,0.357142214182512,-0.335680163117298,-1.04020258108294,0.359769173230292,31.9999999989922,-0.340216703926322,0.34792908375717,0.357142214182512,-0.952608485964249,-0.797180860762573,1.18267818112645,31.9999999989922,0.192748660181937,0.705263014196715,0.505075362992865,0.381623564134646,0.937303551817155,0.584429161767548,0.947697175326836,1.1312763888682e-09,0.825715099415377,0.874818272931358,0.947697175326836
"16","Bacteria_Firmicutes_Bacilli_Erysipelotrichales_Erysipelotrichaceae_Turicibacter",16.000000064226,51.8602288212877,25.6401772435071,1,2.11030764901657e-06,25.6401772435071,15.9999998772384,5.58945499637031,2.76347829654606,1,0.0310501157812115,2.76347829654606,16.0000000647964,0.00681218501859115,0.0033680073393842,1,0.935244263890095,0.0033680073393842,-2.18592666261546,-0.695742045726085,24.1036022242566,-1.44083435417077,0.000888906386578052,0.380156122419535,-3.79011219127674,1.12170896752209,2.49984277982187,16.0000000643686,1.81077587367198,9.67280380781899e-05,0.35157120823911,5.1505237949987,-2.16020023179858,-0.0527609361538723,24.1036022242078,-1.10648058397623,0.0505487357343605,0.537621944144873,-2.05810160099801,-1.01552437782944,0.933451150289834,16.0000000647964,-0.0410366137698044,0.935244263890095,0.497196770831645,-0.0825359619716833,2.01651619794917e-05,0.190736425513156,0.998463917159233,0.00129569405501208,0.000693217606227027,0.507892323055967,0.998463917159233
"17","Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_HT002",31.9999999989179,21.5001028004157,22.9477091227415,1,5.6923258109001e-05,22.9477091227415,31.9999999989179,1.57180142690741,1.67763113870711,1,0.21902790675913,1.67763113870711,31.9999999989179,3.09833192681447,3.30694324963261,1,0.0879293319562435,3.30694324963261,-2.99156920075743,-1.55976875562114,31.9999999989179,-2.27566897818928,5.58281552699738e-07,0.365261927369623,-6.23023865251207,0.0382811896639346,2.06315279778752,31.9999999989179,1.05071699372573,0.0503038211089552,0.516558371504658,2.03407214302837,-1.19743836644951,0.827433241674067,31.9999999989179,-0.185002562387723,0.722586968020177,0.516558371504658,-0.358144543953161,-0.145926569199659,2.71767432107293,31.9999999989179,1.28587387593664,0.0879293319562435,0.730523854739247,1.76020792147248,0.00030596251233588,0.466517011255761,0.378096127411847,1.20030533830444e-06,0.108153215384254,0.928877585524526,0.378096127411847
"18","Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Ligilactobacillus",31.9999999994584,1.90682641425158,1.5105062559872,1,0.176884932225143,1.5105062559872,31.9999999994584,2.91280271474391,2.30739761637091,1,0.0975670698991348,2.30739761637091,31.9999999994584,3.75552068689662,2.97496271797411,1,0.0614998100905509,2.97496271797411,-2.60442473650736,-1.37092580488225,31.9999999994584,-1.9876752706948,4.35399201588938e-07,0.31467387700866,-6.31661989101213,-1.04750068075645,0.69693023752052,31.9999999994584,-0.175285221617963,0.696278348643047,0.44501606459017,-0.393885155088478,-0.944975322375462,0.799455595901505,31.9999999994584,-0.0727598632369787,0.87115349681272,0.44501606459017,-0.163499408283127,-0.0138754819542575,2.45312238129598,31.9999999994584,1.21962344967086,0.0614998100905509,0.62934775401732,1.93791658409144,0.230486426838823,0.336388813534817,0.332223513470672,9.85377140438122e-07,0.820273123058932,0.954397500307142,0.332223513470672
"19","Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae R-7 group",31.9999999995977,4.31777237349007,2.44351998660277,1,0.0458209292739181,2.44351998660277,31.9999999995977,0.16913883865644,0.0957192962059102,1,0.683619721774477,0.0957192962059102,31.9999999995977,0.0336927526475388,0.019067451309708,1,0.8555200548437,0.019067451309708,1.08682489615784,2.12940916898421,31.9999999995977,1.60811703257102,9.49557897952674e-07,0.26597026298701,6.04622868177397,-1.33870507189983,0.135731746648114,31.9999999995977,-0.601486662625859,0.119624981254035,0.376138753104168,-1.59910846107176,-0.895423049138021,0.579013769409926,31.9999999995977,-0.158204639864048,0.676857146567383,0.376138753104168,-0.420601808663502,-0.944943473695814,1.14022507195693,31.9999999995977,0.0976407991305581,0.8555200548437,0.53194052597402,0.183555857023247,0.08209583161577,0.782226368182527,0.994253036710246,1.944332838665e-06,0.228616630841046,0.928877585524526,0.994253036710246
"20","Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium sensu stricto 1",15.9999997985085,54.5041877678542,39.8361283388025,1,1.54663566217918e-06,39.8361283388025,15.9999999501424,29.1635495407421,21.3151126527789,1,5.89231617045589e-05,21.3151126527789,15.9999997987429,0.347215931450786,0.253773865330548,1,0.563921566248589,0.253773865330548,2.37248192954418,3.62509602960034,31.6490913803514,2.99878897957226,1.16730534623371e-10,0.319550285091109,9.38440401865782,1.57178625232145,3.24739151768926,15.9999998015783,2.40958888500535,3.71078184437976e-05,0.427458177442232,5.63701670049579,-2.5218834148143,-0.750419566095107,31.6490913819664,-1.6361514904547,0.00101453536395231,0.451912347036036,-3.62050628000265,-1.54104376673734,0.828619924729585,15.9999997987429,-0.356211921003879,0.563921566248589,0.604517151886089,-0.589250313068042,1.90015238496299e-05,0.00506739190659206,0.869753333968,4.56310271709541e-10,0.000354585820685177,0.0290833470999662,0.869753333968
"21","Bacteria_Firmicutes_Clostridia_Eubacteriales_Anaerofustaceae_Anaerofustis",31.9999999997547,0.843325552567084,0.43792697051698,1,0.365317744900124,0.43792697051698,31.9999999997547,2.57455803190886,1.33693138539677,1,0.118419939379824,1.33693138539677,31.9999999997547,0.149376586072627,0.0775691375718758,1,0.70168993702761,0.0775691375718758,-2.98426748107047,-1.98556458370102,31.9999999997547,-2.48491603238574,4.16192559316031e-11,0.254775828853768,-9.75334294295238,-0.570690910644833,0.841688271596352,31.9999999997547,0.13549868047576,0.709351049757446,0.360307432529845,0.376064072629243,-0.395859825833726,1.01651935640746,31.9999999997547,0.310329765286866,0.395485559591339,0.360307432529845,0.861291600642074,-0.801764915288956,1.19564087944995,31.9999999997547,0.196937982080496,0.70168993702761,0.509551657707536,0.38649267272825,0.442497550160714,0.351176371953961,0.947697175326836,1.88381895269361e-10,0.824380949718113,0.874818272931358,0.947697175326836
"22","Bacteria_Firmicutes_Clostridia_Lachnospirales_Defluviitaleaceae_Defluviitaleaceae UCG-011",15.999999676786,9.01697095385361,4.74026347972377,1,0.00842963558946961,4.74026347972377,15.9999998629843,1.94462435468179,1.02229804858581,1,0.182229317406581,1.02229804858581,15.9999996763296,0.489185968179348,0.257167333866464,1,0.49433415034909,0.257167333866464,-0.148507819827823,0.898007310084404,31.8063432952144,0.37474974512829,0.170097321543794,0.266973051078235,1.4036987763925,-1.65959520097897,-0.238513665352965,15.999999677471,-0.949054433165966,0.0186503700618057,0.362527461431769,-2.61788287545932,-0.532745262084515,0.947250627865998,31.8063432950925,0.207252682890741,0.586886082546691,0.377556909622966,0.548930975989043,-0.646270742485722,1.36344203843455,15.9999996763296,0.358585647974416,0.49433415034909,0.512691252689497,0.699418307009009,0.0195932070457942,0.447175954453416,0.869753333968,0.20038862538036,0.0517397363004933,0.928877585524526,0.869753333968
"23","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] fissicatena group",32.0000000003132,0.0289668644882482,0.0305377422390445,1,0.865927069040523,0.0305377422390445,32.0000000003132,8.77244751137099,9.24817876013047,1,0.00572486576743799,9.24817876013047,32.0000000003132,0.0214874153861039,0.0226526814012034,1,0.88437851257545,0.0226526814012034,1.394117983304,2.81710458802914,32.0000000003132,2.10561128566657,1.93610149845245e-06,0.363013457377147,5.80036701911847,-0.997632482030999,1.01477447344655,32.0000000003132,0.00857099570777445,0.986783378989374,0.513378554746709,0.016695274137431,-2.13460091461253,-0.122193959134978,32.0000000003132,-1.12839743687375,0.0353018060976406,0.513378554746709,-2.197983196689,-1.31656132248168,1.52941188696862,32.0000000003132,0.106425282243467,0.88437851257545,0.726026914754294,0.146585863527504,0.919379357252901,0.071418805782347,0.998463917159233,3.78419838333887e-06,0.988945237068472,0.505992554066181,0.998463917159233
"24","Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_[Eubacterium] oxidoreducens group",32.000000000181,0.000958952633407695,0.000393269838408218,1,0.975488229008479,0.000393269838408218,32.000000000181,2.63225339396303,1.07949634927716,1,0.114525601790659,1.07949634927716,32.000000000181,0.626223653657856,0.256816516793198,1,0.4345705398637,0.256816516793198,-2.85675723749378,-1.96923379105181,32.0000000001809,-2.4129955142728,4.66677382752399e-12,0.226413202855419,-10.6574858879306,-0.441392028451888,0.813755666430452,32.000000000181,0.186181818989282,0.565003613286084,0.320196622178465,0.581460908995822,-0.815741135826931,0.43940655905541,32.000000000181,-0.188167288385761,0.560883788340725,0.320196622178465,-0.587661690824719,-1.2458644270688,0.529182465815135,32.000000000181,-0.358340980626831,0.4345705398637,0.452826405710839,-0.791342943140239,0.975488229008479,0.351176371953961,0.869141079727401,2.22968082870591e-11,0.704207402066714,0.928877585524526,0.869141079727401
